	Document	Sentence	POS	LEX	lemma#pos	readability
40355	AR-130-192490	إيجابية	adj	إِيجابِيّ	إِيجابِيّ#adj	4
40356	AR-130-192490	و	conj	وَ	وَ#conj	1
40357	AR-130-192490	جوانب	noun	جانِب	جانِب#noun	2
40358	AR-130-192490	سلبية	adj	سَلْبِيّ	سَلْبِيّ#adj	3
40359	AR-130-192490	ف	abbrev	فَ	فَ#abbrev	0
40360	AR-130-192490	على	prep	عَلَى	عَلَى#prep	1
40361	AR-130-192490	الناس	noun	ناس	ناس#noun	1
40362	AR-130-192490	توعية	noun	تَوْعِيَة	تَوْعِيَة#noun	3
40363	AR-130-192490	البعض	adj	بَعْض	بَعْض#adj	0
40364	AR-130-192490	و	conj	وَ	وَ#conj	1
40365	AR-130-192490	معرفة	noun	مَعْرِفَة	مَعْرِفَة#noun	3
40366	AR-130-192490	كيفية	noun	كَيْفِيَّة	كَيْفِيَّة#noun	4
40367	AR-130-192490	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
40368	AR-130-192490	ها	pron_dem	ها	ها#pron_dem	5
40369	AR-130-192490	ب	abbrev	بِ	بِ#abbrev	0
40370	AR-130-192490	شكل	noun	شَكْل	شَكْل#noun	1
40371	AR-130-192490	صحيح	adj	صَحِيح	صَحِيح#adj	1
40372	AR-130-192490	ل	prep	لِ	لِ#prep	1
40373	AR-130-192490	كي	conj	كَي	كَي#conj	0
40374	AR-130-192490	يكون	verb	كان	كان#verb	1
40375	AR-130-192490	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
40376	AR-130-192490	ها	pron_dem	ها	ها#pron_dem	5
40377	AR-130-192490	على	prep	عَلَى	عَلَى#prep	1
40378	AR-130-192490	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
40379	AR-130-192490	و	conj	وَ	وَ#conj	1
40380	AR-130-192490	أفراد	noun	فَرْد	فَرْد#noun	3
40381	AR-130-192490	ه	abbrev	ه	ه#abbrev	0
40382	AR-130-192490	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
40383	AR-130-192490	إيجابي	adj	إِيجابِيّ	إِيجابِيّ#adj	4
40384	AR-130-192490	أكثر	adj	أَكْثَر	أَكْثَر#adj	0
40385	AR-130-192490	من	prep	مِن	مِن#prep	1
40386	AR-130-192490	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
40387	AR-130-192490	يكون	verb	كان	كان#verb	1
40388	AR-130-192490	سلبي	adj	سَلْبِيّ	سَلْبِيّ#adj	3
40389	AR-130-192490	و	conj	وَ	وَ#conj	1
40390	AR-130-192490	ل	prep	لِ	لِ#prep	1
40391	AR-130-192490	كي	conj	كَي	كَي#conj	0
40392	AR-130-192490	n	noun	n	n#noun	0
40393	AR-130-192490	لايضرهم	noun_prop	لايضرهم	لايضرهم#noun_prop	0
40394	AR-130-192490	و	conj	وَ	وَ#conj	1
40395	AR-130-192490	يكون	verb	كان	كان#verb	1
40396	AR-130-192490	شيئ	noun	شَيْء	شَيْء#noun	1
40397	AR-130-192490	ذو	noun	ذُو	ذُو#noun	3
40398	AR-130-192490	فائدة	noun	فائِدَة	فائِدَة#noun	2
40399	AR-130-192490	لهم	prep	لِ	لِ#prep	1
40400	AR-130-192490	.	punc	.	.#punc	0
40401	AR-130-19921	سوائل	noun	سائِل	سائِل#noun	1
40402	AR-130-19921	التواصل	noun	تَواصُل	تَواصُل#noun	3
40403	AR-130-19921	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
40404	AR-130-19921	أصبحت	verb	أَصْبَح	أَصْبَح#verb	2
40405	AR-130-19921	واحدة	noun	واحِد	واحِد#noun	0
40406	AR-130-19921	من	prep	مِن	مِن#prep	1
40407	AR-130-19921	الأمور	noun	أَمْر	أَمْر#noun	2
40408	AR-130-19921	المهمة	noun	مُهِمَّة	مُهِمَّة#noun	2
40409	AR-130-19921	في	prep	فِي	فِي#prep	1
40410	AR-130-19921	عصر	noun	عَصْر	عَصْر#noun	2
40411	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40412	AR-130-19921	هذا	pron_dem	هٰذا	هٰذا#pron_dem	1
40413	AR-130-19921	و	conj	وَ	وَ#conj	1
40414	AR-130-19921	قد	part_verb	قَدْ	قَدْ#part_verb	3
40415	AR-130-19921	أثرت	verb	أَثَّر	أَثَّر#verb	2
40416	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40417	AR-130-19921	العالم	noun	عالَم	عالَم#noun	1
40418	AR-130-19921	فس	noun_prop	فس	فس#noun_prop	0
40419	AR-130-19921	الفترة	noun	فَتْرَة	فَتْرَة#noun	1
40420	AR-130-19921	الأخيرة	adj	أَخِير	أَخِير#adj	2
40421	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40422	AR-130-19921	شكل	noun	شَكْل	شَكْل#noun	1
40423	AR-130-19921	سلبي	adj	سَلْبِيّ	سَلْبِيّ#adj	3
40424	AR-130-19921	في	prep	فِي	فِي#prep	1
40425	AR-130-19921	رأي	noun	رَأْي	رَأْي#noun	2
40426	AR-130-19921	الآن	noun	آن	آن#noun	4
40427	AR-130-19921	الناس	noun	ناس	ناس#noun	1
40428	AR-130-19921	بداءوا	noun_prop	بداءوا	بداءوا#noun_prop	0
40429	AR-130-19921	يستخديمونها	noun_prop	يستخديمونها	يستخديمونها#noun_prop	0
40430	AR-130-19921	في	prep	فِي	فِي#prep	1
40431	AR-130-19921	أشياء	noun	شَيْء	شَيْء#noun	1
40432	AR-130-19921	ليس	verb	لَيِس	لَيِس#verb	5
40433	AR-130-19921	ل	prep	لِ	لِ#prep	1
40434	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40435	AR-130-19921	معنى	noun	مَعْنَى	مَعْنَى#noun	1
40436	AR-130-19921	و	conj	وَ	وَ#conj	1
40437	AR-130-19921	لا	part_neg	لا	لا#part_neg	1
40438	AR-130-19921	هدف	noun	هَدَف	هَدَف#noun	1
40439	AR-130-19921	ل	prep	لِ	لِ#prep	1
40440	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40441	AR-130-19921	ناحية	noun	ناحِيَة	ناحِيَة#noun	3
40442	AR-130-19921	الانستغرام	noun_prop	الانستغرام	الانستغرام#noun_prop	0
40443	AR-130-19921	وتويتر	noun_prop	وتويتر	وتويتر#noun_prop	0
40444	AR-130-19921	و	conj	وَ	وَ#conj	1
40445	AR-130-19921	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
40446	AR-130-19921	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
40447	AR-130-19921	الأشياء	noun	شَيْء	شَيْء#noun	1
40448	AR-130-19921	شاع	verb	شاع	شاع#verb	4
40449	AR-130-19921	ه	abbrev	ه	ه#abbrev	0
40450	AR-130-19921	و	conj	وَ	وَ#conj	1
40451	AR-130-19921	بدأت	verb	بَدَأ	بَدَأ#verb	1
40452	AR-130-19921	تلعب	verb	لَعِب	لَعِب#verb	1
40453	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40454	AR-130-19921	عقول	noun	عَقْل	عَقْل#noun	1
40455	AR-130-19921	الناس	noun	ناس	ناس#noun	1
40456	AR-130-19921	و	conj	وَ	وَ#conj	1
40457	AR-130-19921	تشويش	noun	تَشْوِيش	تَشْوِيش#noun	3
40458	AR-130-19921	هم	pron	هُم	هُم#pron	2
40459	AR-130-19921	و	conj	وَ	وَ#conj	1
40460	AR-130-19921	أخال	verb	خال	خال#verb	5
40461	AR-130-19921	هم	pron	هُم	هُم#pron	2
40462	AR-130-19921	إلى	prep	إِلَى	إِلَى#prep	1
40463	AR-130-19921	حفرة	noun	حُفْرَة	حُفْرَة#noun	1
40464	AR-130-19921	الضياع	noun	ضَيْعَة	ضَيْعَة#noun	3
40465	AR-130-19921	و	conj	وَ	وَ#conj	1
40466	AR-130-19921	التهلكة	noun	تَهْلُكَة	تَهْلُكَة#noun	4
40467	AR-130-19921	و	conj	وَ	وَ#conj	1
40468	AR-130-19921	لكن	conj	لٰكِنَّ	لٰكِنَّ#conj	0
40469	AR-130-19921	يجب	verb	وَجَب	وَجَب#verb	3
40470	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40471	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40472	AR-130-19921	ترك	verb	تَرَك	تَرَك#verb	1
40473	AR-130-19921	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
40474	AR-130-19921	الأجهزة	noun	جِهاز	جِهاز#noun	1
40475	AR-130-19921	و	conj	وَ	وَ#conj	1
40476	AR-130-19921	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
40477	AR-130-19921	المواقع	noun	مَوْقِع	مَوْقِع#noun	2
40478	AR-130-19921	التي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
40479	AR-130-19921	لا	part_neg	لا	لا#part_neg	1
40480	AR-130-19921	فائدة	noun	فائِدَة	فائِدَة#noun	2
40481	AR-130-19921	ل	prep	لِ	لِ#prep	1
40482	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40483	AR-130-19921	،	punc	،	،#punc	0
40484	AR-130-19921	التركيز	noun	تَرْكِيز	تَرْكِيز#noun	3
40485	AR-130-19921	في	prep	فِي	فِي#prep	1
40486	AR-130-19921	الأمور	noun	أَمْر	أَمْر#noun	2
40487	AR-130-19921	المهمة	noun	مُهِمَّة	مُهِمَّة#noun	2
40488	AR-130-19921	مثل	noun	مِثْل	مِثْل#noun	1
40489	AR-130-19921	الدراسة	noun	دِراسَة	دِراسَة#noun	1
40490	AR-130-19921	و	conj	وَ	وَ#conj	1
40491	AR-130-19921	العمل	noun	عَمَل	عَمَل#noun	1
40492	AR-130-19921	والتثقف	noun_prop	والتثقف	والتثقف#noun_prop	0
40493	AR-130-19921	هي	pron	هِيَ	هِيَ#pron	1
40494	AR-130-19921	من	prep	مِن	مِن#prep	1
40495	AR-130-19921	أفضل	adj	أَفْضَل	أَفْضَل#adj	0
40496	AR-130-19921	الأشياء	noun	شَيْء	شَيْء#noun	1
40497	AR-130-19921	التي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
40498	AR-130-19921	يجب	verb	وَجَب	وَجَب#verb	3
40499	AR-130-19921	القيام	noun	قِيام	قِيام#noun	4
40500	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40501	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40502	AR-130-19921	الانهاد	noun_prop	الانهاد	الانهاد#noun_prop	0
40503	AR-130-19921	المهام	noun	مَهَمَّة	مَهَمَّة#noun	4
40504	AR-130-19921	و	conj	وَ	وَ#conj	1
40505	AR-130-19921	التطور	noun	تَطَوُّر	تَطَوُّر#noun	2
40506	AR-130-19921	و	conj	وَ	وَ#conj	1
40507	AR-130-19921	يجب	verb	وَجَب	وَجَب#verb	3
40508	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40509	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40510	AR-130-19921	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
40511	AR-130-19921	لا	part_neg	لا	لا#part_neg	1
40512	AR-130-19921	نجعل	verb	جَعَل	جَعَل#verb	1
40513	AR-130-19921	مواقع	noun	مَوْقِع	مَوْقِع#noun	2
40514	AR-130-19921	التواصل	noun	تَواصُل	تَواصُل#noun	3
40515	AR-130-19921	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
40516	AR-130-19921	جزءا	noun	جُزْء	جُزْء#noun	1
40517	AR-130-19921	كبيرا	adj	كَبِير	كَبِير#adj	1
40518	AR-130-19921	من	prep	مِن	مِن#prep	1
40519	AR-130-19921	حياة	noun	حَياة	حَياة#noun	1
40520	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40521	AR-130-19921	ألان	noun_prop	آلان	آلان#noun_prop	0
40522	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40523	AR-130-19921	في	prep	فِي	فِي#prep	1
40524	AR-130-19921	آخر	adj	آخَر	آخَر#adj	1
40525	AR-130-19921	المطاف	noun	مَطاف	مَطاف#noun	5
40526	AR-130-19921	شيد	verb	شَيَّد	شَيَّد#verb	4
40527	AR-130-19921	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
40528	AR-130-19921	في	prep	فِي	فِي#prep	1
40529	AR-130-19921	أوقات	noun	وَقْت	وَقْت#noun	1
40530	AR-130-19921	الحاجة	noun	حاجَة	حاجَة#noun	2
40531	AR-130-19921	و	conj	وَ	وَ#conj	1
40532	AR-130-19921	مرات	noun	مَرَّة	مَرَّة#noun	1
40533	AR-130-19921	في	prep	فِي	فِي#prep	1
40534	AR-130-19921	نشر	noun	نَشْر	نَشْر#noun	3
40535	AR-130-19921	الأخبار	noun	خَبَر	خَبَر#noun	1
40536	AR-130-19921	أو	conj	أَو	أَو#conj	0
40537	AR-130-19921	المعلومات	noun	مَعْلُومَة	مَعْلُومَة#noun	2
40538	AR-130-19921	المفيدة	adj	مُفِيد	مُفِيد#adj	1
40539	AR-130-19921	،	punc	،	،#punc	0
40540	AR-130-19921	و	conj	وَ	وَ#conj	1
40541	AR-130-19921	لكن	conj	لٰكِنَّ	لٰكِنَّ#conj	0
40542	AR-130-19921	في	prep	فِي	فِي#prep	1
40543	AR-130-19921	الآونة	noun	أَوان	أَوان#noun	3
40544	AR-130-19921	الأخيرة	adj	أَخِير	أَخِير#adj	2
40545	AR-130-19921	n	noun	n	n#noun	0
40546	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40547	AR-130-19921	عض	verb	عَضّ	عَضّ#verb	1
40548	AR-130-19921	المشاكل	noun	مُشْكِلَة	مُشْكِلَة#noun	1
40549	AR-130-19921	من	prep	مِن	مِن#prep	1
40550	AR-130-19921	أمثلة	verb	مَثَّل	مَثَّل#verb	3
40551	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40552	AR-130-19921	التعرف	noun	تَعَرُّف	تَعَرُّف#noun	2
40553	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40554	AR-130-19921	أشخاص	noun	شَخْص	شَخْص#noun	1
40555	AR-130-19921	جدد	verb	جَدَّد	جَدَّد#verb	2
40556	AR-130-19921	و	conj	وَ	وَ#conj	1
40557	AR-130-19921	في	prep	فِي	فِي#prep	1
40558	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40559	AR-130-19921	عض	verb	عَضّ	عَضّ#verb	1
40560	AR-130-19921	أحبا	verb	أَحَبّ	أَحَبّ#verb	1
40561	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40562	AR-130-19921	تكون	verb	كان	كان#verb	1
40563	AR-130-19921	نهاية	noun	نِهايَة	نِهايَة#noun	1
40564	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40565	AR-130-19921	الوقوع	noun	وُقُوع	وُقُوع#noun	3
40566	AR-130-19921	في	prep	فِي	فِي#prep	1
40567	AR-130-19921	المشاكل	noun	مُشْكِلَة	مُشْكِلَة#noun	1
40568	AR-130-19921	و	conj	وَ	وَ#conj	1
40569	AR-130-19921	الضياع	noun	ضَيْعَة	ضَيْعَة#noun	3
40570	AR-130-19921	و	conj	وَ	وَ#conj	1
40571	AR-130-19921	هذا	pron_dem	هٰذا	هٰذا#pron_dem	1
40572	AR-130-19921	سيء	noun	سَيِّء	سَيِّء#noun	0
40573	AR-130-19921	جدا	noun	جِدّ	جِدّ#noun	3
40574	AR-130-19921	الآنك	noun	آنُك	آنُك#noun	5
40575	AR-130-19921	n	noun	n	n#noun	0
40576	AR-130-19921	ل	prep	لِ	لِ#prep	1
40577	AR-130-19921	أتعرف	verb	تَعَرَّف	تَعَرَّف#verb	1
40578	AR-130-19921	من	prep	مِن	مِن#prep	1
40579	AR-130-19921	هم	pron	هُم	هُم#pron	2
40580	AR-130-19921	،لا	noun_prop	،لا	،لا#noun_prop	0
40581	AR-130-19921	تعرف	verb	عَرَف	عَرَف#verb	1
40582	AR-130-19921	هوية	noun	هُوِيَّة	هُوِيَّة#noun	4
40583	AR-130-19921	هم	pron	هُم	هُم#pron	2
40584	AR-130-19921	و	conj	وَ	وَ#conj	1
40585	AR-130-19921	تعرف	verb	عَرَف	عَرَف#verb	1
40586	AR-130-19921	ماذا	pron_interrog	ماذا	ماذا#pron_interrog	1
40587	AR-130-19921	يريدون	verb	أَراد	أَراد#verb	1
40588	AR-130-19921	من	prep	مِن	مِن#prep	1
40589	AR-130-19921	ك	abbrev	كَ	كَ#abbrev	0
40590	AR-130-19921	و	conj	وَ	وَ#conj	1
40591	AR-130-19921	لا	part_neg	لا	لا#part_neg	1
40592	AR-130-19921	يجب	verb	وَجَب	وَجَب#verb	3
40593	AR-130-19921	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
40594	AR-130-19921	نقع	verb	وَقَع	وَقَع#verb	1
40595	AR-130-19921	في	prep	فِي	فِي#prep	1
40596	AR-130-19921	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
40597	AR-130-19921	الحفر	noun	حُفْرَة	حُفْرَة#noun	1
40598	AR-130-19921	و	conj	وَ	وَ#conj	1
40599	AR-130-19921	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
40600	AR-130-19921	n	noun	n	n#noun	0
40601	AR-130-19921	نجعل	verb	جَعَل	جَعَل#verb	1
40602	AR-130-19921	ها	pron_dem	ها	ها#pron_dem	5
40603	AR-130-19921	تسيطر	verb	سَيْطَر	سَيْطَر#verb	1
40604	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40605	AR-130-19921	نا	noun_prop	نا	نا#noun_prop	0
40606	AR-130-19921	ب	abbrev	بِ	بِ#abbrev	0
40607	AR-130-19921	شكل	noun	شَكْل	شَكْل#noun	1
40608	AR-130-19921	سلبي	adj	سَلْبِيّ	سَلْبِيّ#adj	3
40609	AR-130-19921	و	conj	وَ	وَ#conj	1
40610	AR-130-19921	يجب	verb	وَجَب	وَجَب#verb	3
40611	AR-130-19921	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
40612	AR-130-19921	نحتفط	noun_prop	نحتفط	نحتفط#noun_prop	0
40613	AR-130-19921	على	prep	عَلَى	عَلَى#prep	1
40614	AR-130-19921	معلوم	adj	مَعْلُوم	مَعْلُوم#adj	3
40615	AR-130-19921	الشخصية	adj	شَخْصِيّ	شَخْصِيّ#adj	2
40616	AR-130-19921	و	conj	وَ	وَ#conj	1
40617	AR-130-19921	عدم	noun	عَدَم	عَدَم#noun	4
40618	AR-130-19921	تداولهل	noun_prop	تداولهل	تداولهل#noun_prop	0
40619	AR-130-19921	بين	noun	بَيِّن	بَيِّن#noun	0
40620	AR-130-19921	الناس	noun	ناس	ناس#noun	1
40621	AR-130-19921	.	punc	.	.#punc	0
40622	AR-130-19921	.	punc	.	.#punc	0
40623	AR-130-19921	مواقع	noun	مَوْقِع	مَوْقِع#noun	2
40624	AR-130-19921	التواصل	noun	تَواصُل	تَواصُل#noun	3
40625	AR-130-19921	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
40626	AR-130-19921	قد	part_verb	قَدْ	قَدْ#part_verb	3
40627	AR-130-19921	تسبب	verb	تَسَبَّب	تَسَبَّب#verb	2
40628	AR-130-19921	الفساد	noun	فَساد	فَساد#noun	3
40629	AR-130-165859	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
40630	AR-130-165859	التواصل	noun	تَواصُل	تَواصُل#noun	3
40631	AR-130-165859	الإجتماعي,	noun_prop	الاجتماعي,	الاجتماعي,#noun_prop	0
40632	AR-130-165859	بات	verb	بات	بات#verb	4
40633	AR-130-165859	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
40634	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40635	AR-130-165859	الصغير	noun	صَغِير	صَغِير#noun	1
40636	AR-130-165859	والكبير	adj	كَبِير	كَبِير#adj	1
40637	AR-130-165859	.	punc	.	.#punc	0
40638	AR-130-165859	هو	pron	هُوَ	هُوَ#pron	1
40639	AR-130-165859	عالم	noun	عالَم	عالَم#noun	1
40640	AR-130-165859	آخر	adj	آخَر	آخَر#adj	1
40641	AR-130-165859	يلجأ	verb	لَجَأ	لَجَأ#verb	4
40642	AR-130-165859	إلى	prep	إِلَى	إِلَى#prep	1
40643	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40644	AR-130-165859	الفرد	noun	فَرْد	فَرْد#noun	3
40645	AR-130-165859	ل	prep	لِ	لِ#prep	1
40646	AR-130-165859	يقضي	verb	قَضَى	قَضَى#verb	3
40647	AR-130-165859	في	prep	فِي	فِي#prep	1
40648	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40649	AR-130-165859	ب	abbrev	بِ	بِ#abbrev	0
40650	AR-130-165859	عض	verb	عَضّ	عَضّ#verb	1
40651	AR-130-165859	الوقت	noun	وَقْت	وَقْت#noun	1
40652	AR-130-165859	.	punc	.	.#punc	0
40653	AR-130-165859	لكن	conj	لٰكِنَّ	لٰكِنَّ#conj	0
40654	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40655	AR-130-165859	سلاح	noun	سِلاح	سِلاح#noun	1
40656	AR-130-165859	ذو	noun	ذُو	ذُو#noun	3
40657	AR-130-165859	حدين	verb	حَدِي	حَدِي#verb	5
40658	AR-130-165859	قد	part_verb	قَدْ	قَدْ#part_verb	3
40659	AR-130-165859	يفيد	verb	أَفاد	أَفاد#verb	4
40660	AR-130-165859	من	prep	مِن	مِن#prep	1
40661	AR-130-165859	يحسن	verb	حَسَّن	حَسَّن#verb	2
40662	AR-130-165859	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
40663	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40664	AR-130-165859	في	prep	فِي	فِي#prep	1
40665	AR-130-165859	التواصل	noun	تَواصُل	تَواصُل#noun	3
40666	AR-130-165859	مع	prep	مَع	مَع#prep	0
40667	AR-130-165859	الأصدقاء	noun	صَدِيق	صَدِيق#noun	1
40668	AR-130-165859	و	conj	وَ	وَ#conj	1
40669	AR-130-165859	التطلع	noun	تَطَلُّع	تَطَلُّع#noun	4
40670	AR-130-165859	إلى	prep	إِلَى	إِلَى#prep	1
40671	AR-130-165859	آخر	adj	آخَر	آخَر#adj	1
40672	AR-130-165859	الأخبار	noun	خَبَر	خَبَر#noun	1
40673	AR-130-165859	و	conj	وَ	وَ#conj	1
40674	AR-130-165859	قد	part_verb	قَدْ	قَدْ#part_verb	3
40675	AR-130-165859	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
40676	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40677	AR-130-165859	البعض	adj	بَعْض	بَعْض#adj	0
40678	AR-130-165859	ل	prep	لِ	لِ#prep	1
40679	AR-130-165859	التجارة	noun	تِجارَة	تِجارَة#noun	1
40680	AR-130-165859	و	conj	وَ	وَ#conj	1
40681	AR-130-165859	ربح	verb	رَبِح	رَبِح#verb	1
40682	AR-130-165859	الأموال	noun	مال	مال#noun	1
40683	AR-130-165859	.	punc	.	.#punc	0
40684	AR-130-165859	و	conj	وَ	وَ#conj	1
40685	AR-130-165859	لكن	conj	لٰكِنَّ	لٰكِنَّ#conj	0
40686	AR-130-165859	هناك	adv	هُناكَ	هُناكَ#adv	1
40687	AR-130-165859	سلبيات	noun	سَلْبِيَّة	سَلْبِيَّة#noun	4
40688	AR-130-165859	كثيرة	noun	كَثِير	كَثِير#noun	0
40689	AR-130-165859	ل	prep	لِ	لِ#prep	1
40690	AR-130-165859	من	prep	مِن	مِن#prep	1
40691	AR-130-165859	يسيء	verb	أَساء	أَساء#verb	2
40692	AR-130-165859	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
40693	AR-130-165859	ه	abbrev	ه	ه#abbrev	0
40694	AR-130-165859	و	conj	وَ	وَ#conj	1
40695	AR-130-165859	يؤدي	verb	أَدَّى	أَدَّى#verb	3
40696	AR-130-165859	إلى	prep	إِلَى	إِلَى#prep	1
