	Document	Raw	Corrected	Operation	errors	readability
28028	AR-130-96882	انه	أنه	EDIT	1	2
28029	AR-130-96882	ذكر	ذكر	NO_CHANGE	0	2
28030	AR-130-96882	في	في	NO_CHANGE	0	1
28031	AR-130-96882	دين	دين	NO_CHANGE	0	1
28032	AR-130-96882	الأسلامي	الإسلامي	EDIT	1	0
28033	AR-130-96882	و		DELETE	2	1
28034	AR-130-96882	حرص	وحرص	EDIT	0	3
28035	AR-130-96882	الدين	الدين	NO_CHANGE	0	1
28036	AR-130-96882	الأسلامي	الإسلامي	EDIT	1	0
28037	AR-130-96882	على	على	NO_CHANGE	0	1
28038	AR-130-96882	الاقتدا	الاقتداء	EDIT	0	0
28039	AR-130-96882	بالنبي	بالنبي	NO_CHANGE	0	2
28040	AR-130-96882	عليه	عليه	NO_CHANGE	0	1
28041	AR-130-96882	الصلاة	الصلاة	NO_CHANGE	0	1
28042	AR-130-96882	و		DELETE	2	1
28043	AR-130-96882	السلام	والسلام	EDIT	0	2
28044	AR-130-96882	وهذه	وهذه	NO_CHANGE	0	1
28045	AR-130-96882	الصفة	الصفة	NO_CHANGE	0	2
28046	AR-130-96882	النبيلة.	النبيلة.	NO_CHANGE	1	0
28047	AR-130-96883	في	في	NO_CHANGE	0	1
28048	AR-130-96883	عصرنا	عصرنا	NO_CHANGE	0	2
28049	AR-130-96883	الحالي	الحالي	NO_CHANGE	0	3
28050	AR-130-96883	المبني	المبني	NO_CHANGE	0	1
28051	AR-130-96883	على	على	NO_CHANGE	0	1
28052	AR-130-96883	التكنولوجيا،	التكنولوجيا،	NO_CHANGE	0	0
28053	AR-130-96883	تتمتع	تتمتع	NO_CHANGE	0	1
28054	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28055	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28056	AR-130-96883	الإجتماعي	الاجتماعي	EDIT	1	3
28057	AR-130-96883	بأهمية	بأهمية	NO_CHANGE	0	2
28058	AR-130-96883	كبيرة،	كبيرة،	NO_CHANGE	1	0
28059	AR-130-96883	حيث	حيث	NO_CHANGE	0	0
28060	AR-130-96883	يستصعب	يستصعب	NO_CHANGE	0	2
28061	AR-130-96883	على	على	NO_CHANGE	0	1
28062	AR-130-96883	الكثير	الكثير	NO_CHANGE	0	0
28063	AR-130-96883	من	من	NO_CHANGE	0	1
28064	AR-130-96883	الناس	الناس	NO_CHANGE	0	1
28065	AR-130-96883	العيش	العيش	NO_CHANGE	0	2
28066	AR-130-96883	من	من	NO_CHANGE	0	1
28067	AR-130-96883	دونها.	دونها.	NO_CHANGE	0	0
28068	AR-130-96883	لدى	لدى	NO_CHANGE	0	3
28069	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28070	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28071	AR-130-96883	الإجتماعي	الاجتماعي	EDIT	1	3
28072	AR-130-96883	أثر	أثر	NO_CHANGE	0	2
28073	AR-130-96883	كبير	كبير	NO_CHANGE	0	1
28074	AR-130-96883	على	على	NO_CHANGE	0	1
28075	AR-130-96883	حياتنا	حياتنا	NO_CHANGE	0	1
28076	AR-130-96883	اليومية	اليومية	NO_CHANGE	0	1
28077	AR-130-96883	وعلينا	وعلينا	NO_CHANGE	0	1
28078	AR-130-96883	أن	أن	NO_CHANGE	0	2
28079	AR-130-96883	نتفادى	نتفادى	NO_CHANGE	0	4
28080	AR-130-96883	الوقوع	الوقوع	NO_CHANGE	0	3
28081	AR-130-96883	في	في	NO_CHANGE	0	1
28082	AR-130-96883	سلبيات	سلبيات	NO_CHANGE	0	4
28083	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28084	AR-130-96883	الآثار.	الآثار.	NO_CHANGE	1	0
28085	AR-130-96883	لدى	لدى	NO_CHANGE	0	3
28086	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28087	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28088	AR-130-96883	الإجتماعي	الاجتماعي	EDIT	1	3
28089	AR-130-96883	إيجابيات	إيجابيات	NO_CHANGE	0	0
28090	AR-130-96883	وسلبيات	وسلبيات	NO_CHANGE	0	3
28091	AR-130-96883	عديدة،	عديدة،	NO_CHANGE	1	0
28092	AR-130-96883	من	من	NO_CHANGE	0	1
28093	AR-130-96883	إيجابيات	إيجابيات	NO_CHANGE	0	0
28094	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28095	AR-130-96883	الوسائل	الوسائل	NO_CHANGE	0	2
28096	AR-130-96883	التعرف	التعرف	NO_CHANGE	0	2
28097	AR-130-96883	على	على	NO_CHANGE	0	1
28098	AR-130-96883	ناس	ناس	NO_CHANGE	0	1
28099	AR-130-96883	جدد	جدد	NO_CHANGE	0	2
28100	AR-130-96883	وشعوب	وشعوب	NO_CHANGE	0	1
28101	AR-130-96883	مختلفة،	مختلفة،	NO_CHANGE	1	0
28102	AR-130-96883	بذلك	بذلك	NO_CHANGE	0	2
28103	AR-130-96883	نكون	نكون	NO_CHANGE	0	1
28104	AR-130-96883	قد	قد	NO_CHANGE	0	3
28105	AR-130-96883	كوّنا	كونا	EDIT	3	4
28106	AR-130-96883	دائرة	دائرة	NO_CHANGE	0	1
28107	AR-130-96883	جديدة	جديدة	NO_CHANGE	0	1
28108	AR-130-96883	من	من	NO_CHANGE	0	1
28109	AR-130-96883	الأصدقاء،	الأصدقاء،	NO_CHANGE	1	0
28110	AR-130-96883	وهذا	وهذا	NO_CHANGE	0	1
28111	AR-130-96883	بحد	بحد	NO_CHANGE	0	3
28112	AR-130-96883	ذاته	ذاته	NO_CHANGE	0	4
28113	AR-130-96883	يساهم	يساهم	NO_CHANGE	0	3
28114	AR-130-96883	في	في	NO_CHANGE	0	1
28115	AR-130-96883	تطوير	تطوير	NO_CHANGE	0	3
28116	AR-130-96883	شخصياتنا،	شخصياتنا،	NO_CHANGE	0	0
28117	AR-130-96883	وقال	وقال	NO_CHANGE	0	1
28118	AR-130-96883	الله	الله	NO_CHANGE	0	0
28119	AR-130-96883	عز	عز	NO_CHANGE	0	0
28120	AR-130-96883	وجل:	وجل:	NO_CHANGE	0	0
28121	AR-130-96883	(وخلقناكم	(وخلقناكم	NO_CHANGE	0	0
28122	AR-130-96883	شعوباً	شعوبا	EDIT	1	1
28123	AR-130-96883	وقبائل	وقبائل	NO_CHANGE	0	3
28124	AR-130-96883	لتعارفوا).	لتعارفوا).	NO_CHANGE	0	0
28125	AR-130-96883	من	من	NO_CHANGE	0	1
28126	AR-130-96883	الآثار	الآثار	NO_CHANGE	0	2
28127	AR-130-96883	الجميلة	الجميلة	NO_CHANGE	0	1
28128	AR-130-96883	أيضاً	أيضا	EDIT	1	4
28129	AR-130-96883	هي	هي	NO_CHANGE	0	1
28130	AR-130-96883	نشر	نشر	NO_CHANGE	0	3
28131	AR-130-96883	الوعي	الوعي	NO_CHANGE	0	3
28132	AR-130-96883	لدى	لدى	NO_CHANGE	0	3
28133	AR-130-96883	الفرد	الفرد	NO_CHANGE	0	3
28134	AR-130-96883	والمجتمع.	والمجتمع.	NO_CHANGE	0	0
28135	AR-130-96883	عندما	عندما	NO_CHANGE	0	1
28136	AR-130-96883	نستغل	نستغل	NO_CHANGE	0	3
28137	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28138	AR-130-96883	الوسائل	الوسائل	NO_CHANGE	0	2
28139	AR-130-96883	في	في	NO_CHANGE	0	1
28140	AR-130-96883	تمنية	تنمية	EDIT	1	2
28141	AR-130-96883	المجتمع	المجتمع	NO_CHANGE	0	2
28142	AR-130-96883	ونشر	ونشر	NO_CHANGE	0	3
28143	AR-130-96883	قيم	قيم	NO_CHANGE	0	2
28144	AR-130-96883	مهمة،	مهمة	EDIT	1	0
28145	AR-130-96883	نكون	نكون	NO_CHANGE	0	1
28146	AR-130-96883	قد	قد	NO_CHANGE	0	3
28147	AR-130-96883	أجدنا	أجدنا	NO_CHANGE	0	2
28148	AR-130-96883	استخدامها.	استخدامها.	NO_CHANGE	0	0
28149	AR-130-96883	أما	أما	NO_CHANGE	0	3
28150	AR-130-96883	إذا	إذا	NO_CHANGE	0	0
28151	AR-130-96883	استغلينا	استغلينا	NO_CHANGE	0	3
28152	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28153	AR-130-96883	الوسائل	الوسائل	NO_CHANGE	0	2
28154	AR-130-96883	في	في	NO_CHANGE	0	1
28155	AR-130-96883	نشر	نشر	NO_CHANGE	0	3
28156	AR-130-96883	الفكر	الفكر	NO_CHANGE	0	3
28157	AR-130-96883	الخاطئ،	الخاطئ،	NO_CHANGE	0	0
28158	AR-130-96883	نكون	نكون	NO_CHANGE	0	1
28159	AR-130-96883	قد	قد	NO_CHANGE	0	3
28160	AR-130-96883	وقعنا	وقعنا	NO_CHANGE	0	2
28161	AR-130-96883	في	في	NO_CHANGE	0	1
28162	AR-130-96883	فخ	فخ	NO_CHANGE	0	3
28163	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28164	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28165	AR-130-96883	الإجتماعي.	الاجتماعي.	EDIT	1	0
28166	AR-130-96883	من	من	NO_CHANGE	0	1
28167	AR-130-96883	سلبيات	سلبيات	NO_CHANGE	0	4
28168	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28169	AR-130-96883	الوسائل	الوسائل	NO_CHANGE	0	2
28170	AR-130-96883	هو		DELETE	0	1
28171	AR-130-96883	استغلالها	استغلالها	NO_CHANGE	0	4
28172	AR-130-96883	في	في	NO_CHANGE	0	1
28173	AR-130-96883	نشر	نشر	NO_CHANGE	0	3
28174	AR-130-96883	الإشاعات	الإشاعات	NO_CHANGE	0	3
28175	AR-130-96883	والتحدث	والتحدث	NO_CHANGE	0	1
28176	AR-130-96883	بشكل	بشكل	NO_CHANGE	0	1
28177	AR-130-96883	خاطئ	خاطئ	NO_CHANGE	0	1
28178	AR-130-96883	عن	عن	NO_CHANGE	0	1
28179	AR-130-96883	الآخرين.	الآخرين.	NO_CHANGE	1	0
28180	AR-130-96883	الأمر	الأمر	NO_CHANGE	0	2
28181	AR-130-96883	السيء	السيئ	EDIT	0	0
28182	AR-130-96883	في	في	NO_CHANGE	0	1
28183	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28184	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28185	AR-130-96883	الإجتماعي	الاجتماعي	EDIT	1	3
28186	AR-130-96883	هو	هو	NO_CHANGE	0	1
28187	AR-130-96883	سرعة	سرعة	NO_CHANGE	0	1
28188	AR-130-96883	انتشار	انتشار	NO_CHANGE	0	2
28189	AR-130-96883	الأخبار	الأخبار	NO_CHANGE	0	1
28190	AR-130-96883	التي	التي	NO_CHANGE	0	3
28191	AR-130-96883	معضمها		DELETE	0	0
28192	AR-130-96883	يكون	يكون	NO_CHANGE	0	1
28193	AR-130-96883		معظمها	INSERT	0	0
28194	AR-130-96883	خاطئاً،	خاطئا،	EDIT	2	0
28195	AR-130-96883	فنحن	فنحن	NO_CHANGE	0	1
28196	AR-130-96883	كأفراد	كأفراد	NO_CHANGE	0	3
28197	AR-130-96883	بالغين	بالغين	NO_CHANGE	0	4
28198	AR-130-96883	وعاقيلن،	وعاقلين،	EDIT	0	0
28199	AR-130-96883	يجب	يجب	NO_CHANGE	0	3
28200	AR-130-96883	علينا	علينا	NO_CHANGE	0	1
28201	AR-130-96883	أن	أن	NO_CHANGE	0	2
28202	AR-130-96883	نمنع	نمنع	NO_CHANGE	0	1
28203	AR-130-96883	انتشار	انتشار	NO_CHANGE	0	2
28204	AR-130-96883	هذه	هذه	NO_CHANGE	0	1
28205	AR-130-96883	الإشاعات	الإشاعات	NO_CHANGE	0	3
28206	AR-130-96883	بتخفيف	بتخفيف	NO_CHANGE	0	3
28207	AR-130-96883	استخدام	استخدام	NO_CHANGE	0	1
28208	AR-130-96883	وسائل	وسائل	NO_CHANGE	0	2
28209	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28210	AR-130-96883	الاجتماعي.	الاجتماعي.	NO_CHANGE	0	0
28211	AR-130-96883	مع	مع	NO_CHANGE	0	0
28212	AR-130-96883	الاستخدام	الاستخدام	NO_CHANGE	0	1
28213	AR-130-96883	الكثير	الكثير	NO_CHANGE	0	0
28214	AR-130-96883	للتكنولوجيا	للتكنولوجيا	NO_CHANGE	0	2
28215	AR-130-96883	ووسائل	ووسائل	NO_CHANGE	0	2
28216	AR-130-96883	التواصل	التواصل	NO_CHANGE	0	3
28217	AR-130-96883	الاجتماعي،	الاجتماعي،	NO_CHANGE	0	0
28218	AR-130-96883	يجب	يجب	NO_CHANGE	0	3
28219	AR-130-96883	علينا	علينا	NO_CHANGE	0	1
28220	AR-130-96883	أن	أن	NO_CHANGE	0	2
28221	AR-130-96883	ندرك	ندرك	NO_CHANGE	0	3
28222	AR-130-96883	أثرها	أثرها	NO_CHANGE	0	2
28223	AR-130-96883	علينا	علينا	NO_CHANGE	0	1
28224	AR-130-96883	حتى	حتى	NO_CHANGE	0	1
28225	AR-130-96883	لا	لا	NO_CHANGE	0	1
28226	AR-130-96883	تؤثر	تؤثر	NO_CHANGE	0	2
28227	AR-130-96883	سلبياً	سلبيا	EDIT	1	3
28228	AR-130-96883	على	على	NO_CHANGE	0	1
28229	AR-130-96883	حياتنا	حياتنا	NO_CHANGE	0	1
28230	AR-130-96883	اليومية.	اليومية.	NO_CHANGE	1	0
28231	AR-130-97035	إن	إن	NO_CHANGE	0	0
28232	AR-130-97035	وسائل	وسائل	NO_CHANGE	0	2
28233	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28234	AR-130-97035	الاجتاعمي	الاجتماعي	EDIT	0	0
28235	AR-130-97035	يلعب	تلعب	EDIT	0	1
28236	AR-130-97035	دورا	دورا	NO_CHANGE	0	3
28237	AR-130-97035	مهما	مهما	NO_CHANGE	0	1
28238	AR-130-97035	في	في	NO_CHANGE	0	1
28239	AR-130-97035	حياتنا	حياتنا	NO_CHANGE	0	1
28240	AR-130-97035	الاجتماعيه	الاجتماعية	EDIT	1	3
28241	AR-130-97035	في	في	NO_CHANGE	0	1
28242	AR-130-97035	قرننا	قرننا	NO_CHANGE	0	3
28243	AR-130-97035	هذا	هذا،	EDIT	0	1
28244	AR-130-97035	فكل	فكل	NO_CHANGE	0	0
28245	AR-130-97035	شئ	شيء	EDIT	0	1
28246	AR-130-97035	يحدث	يحدث	NO_CHANGE	0	1
28247	AR-130-97035	عبر	عبر	NO_CHANGE	0	2
28248	AR-130-97035	الانترت	الإنترنت	EDIT	0	0
28249	AR-130-97035	و		DELETE	2	1
28250	AR-130-97035	مواقع	ومواقع	EDIT	0	2
28251	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28252	AR-130-97035	الاجتاعمي.	الاجتماعي.	EDIT	0	0
28253	AR-130-97035	لهذه	لهذه	NO_CHANGE	0	1
28254	AR-130-97035	المواقع	المواقع	NO_CHANGE	0	2
28255	AR-130-97035	آثار	آثار	NO_CHANGE	0	2
28256	AR-130-97035	ايجابيه	إيجابية	EDIT	1	4
28257	AR-130-97035	و		DELETE	2	1
28258	AR-130-97035	آثار	وآثار	EDIT	0	2
28259	AR-130-97035	سلبيه	سلبية	EDIT	0	3
28260	AR-130-97035	على	على	NO_CHANGE	0	1
28261	AR-130-97035	المجتمع	المجتمع،	EDIT	0	2
28262	AR-130-97035	،و		DELETE	0	0
28263	AR-130-97035	ترتكز	وترتكز	EDIT	0	4
28264	AR-130-97035	آثاره	آثارها	EDIT	0	2
28265	AR-130-97035	السلبيه	السلبية	EDIT	1	3
28266	AR-130-97035	على	على	NO_CHANGE	0	1
28267	AR-130-97035	الاطفال	الأطفال	EDIT	1	1
28268	AR-130-97035	بالاكثريه.	بالأكثرية.	EDIT	0	0
28269	AR-130-97035	الآثار	الآثار	NO_CHANGE	0	2
28270	AR-130-97035	الايجابيه	الإيجابية	EDIT	2	4
28271	AR-130-97035	في	في	NO_CHANGE	0	1
28272	AR-130-97035	موقع	مواقع	EDIT	0	2
28273	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28274	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28275	AR-130-97035	انه	أنها	EDIT	1	2
28276	AR-130-97035	يسهل	تسهل	EDIT	0	1
28277	AR-130-97035	عمليه	عملية	EDIT	1	1
28278	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28279	AR-130-97035	مع	مع	NO_CHANGE	0	0
28280	AR-130-97035	الاقارب	الأقارب	EDIT	1	1
28281	AR-130-97035	والاصحاب	والأصحاب،	EDIT	1	1
28282	AR-130-97035	ففي	ففي	NO_CHANGE	0	1
28283	AR-130-97035	الماضي	الماضي	NO_CHANGE	0	3
28284	AR-130-97035	كان	كان	NO_CHANGE	0	1
28285	AR-130-97035	الآباء	الآباء	NO_CHANGE	0	0
28286	AR-130-97035	يخرجون	يخرجون	NO_CHANGE	0	1
28287	AR-130-97035	من	من	NO_CHANGE	0	1
28288	AR-130-97035	منازلهم	منازلهم	NO_CHANGE	0	1
28289	AR-130-97035	للذهاب	للذهاب	NO_CHANGE	0	1
28290	AR-130-97035	الي	إلى	EDIT	2	1
28291	AR-130-97035	منزل	منزل	NO_CHANGE	0	1
28292	AR-130-97035	جارهم	جارهم	NO_CHANGE	0	1
28293	AR-130-97035	او	أو	EDIT	1	0
28294	AR-130-97035	صاحبهم	صاحبهم	NO_CHANGE	0	1
28295	AR-130-97035	لنقل	لنقل	NO_CHANGE	0	2
28296	AR-130-97035	الاخبار	الأخبار	EDIT	1	1
28297	AR-130-97035	بسبب	بسبب	NO_CHANGE	0	1
28298	AR-130-97035	عدم	عدم	NO_CHANGE	0	4
28299	AR-130-97035	وجود	وجود	NO_CHANGE	0	2
28300	AR-130-97035	هواتف	هواتف	NO_CHANGE	0	1
28301	AR-130-97035	او	أو	EDIT	1	0
28302	AR-130-97035	وسائل	وسائل	NO_CHANGE	0	2
28303	AR-130-97035	للتواصل	للتواصل.	EDIT	0	3
28304	AR-130-97035	،		DELETE	0	0
28305	AR-130-97035	حاليا	حاليا	NO_CHANGE	0	3
28306	AR-130-97035	فإن	فإن	NO_CHANGE	0	3
28307	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28308	AR-130-97035	من		DELETE	0	1
28309	AR-130-97035	الاخرين	بالآخرين	EDIT	1	1
28310	AR-130-97035	سهل	سهل	NO_CHANGE	0	1
28311	AR-130-97035	جدا	جدا	NO_CHANGE	0	3
28312	AR-130-97035	لتوفر	لتوفر	NO_CHANGE	0	2
28313	AR-130-97035	المواقع	المواقع	NO_CHANGE	0	2
28314	AR-130-97035	و		DELETE	2	1
28315	AR-130-97035	البرامج	والبرامج	EDIT	0	1
28316	AR-130-97035	للتواصل	للتواصل،	EDIT	0	3
28317	AR-130-97035	و		DELETE	2	1
28318	AR-130-97035	ايضا	وأيضا	EDIT	1	4
28319	AR-130-97035	إن	إن	NO_CHANGE	0	0
28320	AR-130-97035	البحث	البحث	NO_CHANGE	0	3
28321	AR-130-97035	عن	عن	NO_CHANGE	0	1
28322	AR-130-97035	المعلومات	المعلومات	NO_CHANGE	0	2
28323	AR-130-97035	اصبح	أصبح	EDIT	1	2
28324	AR-130-97035	اسهل	أسهل	EDIT	1	0
28325	AR-130-97035	بكثير	بكثير،	EDIT	0	0
28326	AR-130-97035	لذلك	لذلك	NO_CHANGE	0	2
28327	AR-130-97035	فإن	فإن	NO_CHANGE	0	3
28328	AR-130-97035	وجود	وجود	NO_CHANGE	0	2
28329	AR-130-97035	هذه	هذه	NO_CHANGE	0	1
28330	AR-130-97035	الوسائل	الوسائل	NO_CHANGE	0	2
28331	AR-130-97035	للتواصل	للتواصل	NO_CHANGE	0	3
28332	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28333	AR-130-97035	مهم.	مهم.	NO_CHANGE	0	0
28334	AR-130-97035	لوسائل	لوسائل	NO_CHANGE	0	2
28335	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28336	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28337	AR-130-97035	ايضا	أيضا	EDIT	1	4
28338	AR-130-97035	تأثيرا	تأثير	EDIT	0	2
28339	AR-130-97035	سلبيا	سلبي	EDIT	0	3
28340	AR-130-97035	على	على	NO_CHANGE	0	1
28341	AR-130-97035	المجتمع	المجتمع	NO_CHANGE	0	2
28342	AR-130-97035	منهم	منهم	NO_CHANGE	0	1
28343	AR-130-97035	الكبار	الكبار	NO_CHANGE	0	1
28344	AR-130-97035	و		DELETE	2	1
28345	AR-130-97035	الصغار	والصغار،	EDIT	0	1
28346	AR-130-97035	فإنه	فإنه	NO_CHANGE	0	3
28347	AR-130-97035	يحجب	يحجب	NO_CHANGE	0	3
28348	AR-130-97035	من	من	NO_CHANGE	0	1
28349	AR-130-97035	تواصل	تواصل	NO_CHANGE	0	2
28350	AR-130-97035	الاشخاصفي	الأشخاص	EDIT	0	0
28351	AR-130-97035		في	INSERT	0	0
28352	AR-130-97035	مان	مكان	EDIT	1	5
28353	AR-130-97035		-	INSERT	0	0
28354	AR-130-97035	غير	غير	NO_CHANGE	0	2
28355	AR-130-97035	الهواتف	الهواتف	NO_CHANGE	0	1
28356	AR-130-97035		-	INSERT	0	0
28357	AR-130-97035	فرؤيه	فرؤية	EDIT	1	4
28358	AR-130-97035	الاصحاب	الأصحاب	EDIT	1	1
28359	AR-130-97035	اصبحت	أصبحت	EDIT	1	2
28360	AR-130-97035	قليله	قليلة	EDIT	0	1
28361	AR-130-97035	لوجود	لوجود	NO_CHANGE	0	2
28362	AR-130-97035	المواقع	المواقع	NO_CHANGE	0	2
28363	AR-130-97035	و		DELETE	2	1
28364	AR-130-97035	الانترنت	والإنترنت.	EDIT	1	0
28365	AR-130-97035	،		DELETE	0	0
28366	AR-130-97035	و		DELETE	2	1
28367	AR-130-97035	للاطفال	وللأطفال	EDIT	1	1
28368	AR-130-97035	فإن	فإن	NO_CHANGE	0	3
28369	AR-130-97035	مواقع	مواقع	NO_CHANGE	0	2
28370	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28371	AR-130-97035	له	لها	EDIT	0	1
28372	AR-130-97035	اثر	أثر	EDIT	1	5
28373	AR-130-97035	سلبيا	سلبي	EDIT	0	3
28374	AR-130-97035	عليهم	عليهم	NO_CHANGE	0	1
28375	AR-130-97035	و		DELETE	2	1
28376	AR-130-97035	له	ولها	EDIT	0	1
28377	AR-130-97035	مخاطر	مخاطر	NO_CHANGE	0	2
28378	AR-130-97035	على	على	NO_CHANGE	0	1
28379	AR-130-97035	الاطفال	الأطفال،	EDIT	1	1
28380	AR-130-97035	فبإمكانهم	فبإمكانهم	NO_CHANGE	0	3
28381	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28382	AR-130-97035	مع	مع	NO_CHANGE	0	0
28383	AR-130-97035	اشخاص	أشخاص	EDIT	1	1
28384	AR-130-97035	لا	لا	NO_CHANGE	0	1
28385	AR-130-97035	يعرفونهم	يعرفونهم	NO_CHANGE	0	1
28386	AR-130-97035	و		DELETE	2	1
28387	AR-130-97035	يمكن	ويمكن	EDIT	0	3
28388	AR-130-97035	ان	أن	EDIT	1	2
28389	AR-130-97035	يسسبوا	يسببوا	EDIT	0	0
28390	AR-130-97035	خطوره	خطورة	EDIT	1	2
28391	AR-130-97035	كبيره	كبيرة	EDIT	0	1
28392	AR-130-97035	عليهم	عليهم	NO_CHANGE	0	1
28393	AR-130-97035	و		DELETE	2	1
28394	AR-130-97035	سهوله	وسهولة	EDIT	1	1
28395	AR-130-97035	احتيالهم	احتيالهم	NO_CHANGE	0	3
28396	AR-130-97035	و		DELETE	2	1
28397	AR-130-97035	النصب	والنصب	EDIT	0	4
28398	AR-130-97035	عليهم	عليهم	NO_CHANGE	0	1
28399	AR-130-97035	اذا	إذا	EDIT	1	0
28400	AR-130-97035	لم	لم	NO_CHANGE	0	0
28401	AR-130-97035	يتواجب	يتواجد	EDIT	0	0
28402	AR-130-97035	شخص	شخص	NO_CHANGE	0	1
28403	AR-130-97035	بالغ	بالغ	NO_CHANGE	0	4
28404	AR-130-97035	و		DELETE	2	1
28405	AR-130-97035	عاقل	وعاقل	EDIT	0	2
28406	AR-130-97035	معهم	معهم.	EDIT	0	0
28407	AR-130-97035	و		DELETE	2	1
28408	AR-130-97035	مواقع	ومواقع	EDIT	0	2
28409	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28410	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28411	AR-130-97035	يمكن	يمكن	NO_CHANGE	0	3
28412	AR-130-97035	ان	أن	EDIT	1	2
28413	AR-130-97035	يتشر	ينتشر	EDIT	0	0
28414	AR-130-97035	فيها	فيها	NO_CHANGE	0	1
28415	AR-130-97035	اخبار	أخبار	EDIT	1	1
28416	AR-130-97035	كاذبه	كاذبة	EDIT	2	1
28417	AR-130-97035	و		DELETE	2	1
28418	AR-130-97035	منها	ومنها	EDIT	0	1
28419	AR-130-97035	حقيقيه	حقيقية،	EDIT	0	1
28420	AR-130-97035	لذلك	لذلك	NO_CHANGE	0	2
28421	AR-130-97035	يجب	يجب	NO_CHANGE	0	3
28422	AR-130-97035	الحذر	الحذر	NO_CHANGE	0	4
28423	AR-130-97035	من	من	NO_CHANGE	0	1
28424	AR-130-97035	بعض	بعض	NO_CHANGE	0	1
28425	AR-130-97035	مواقع	مواقع	NO_CHANGE	0	2
28426	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28427	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28428	AR-130-97035	و		DELETE	2	1
28429	AR-130-97035	مراقبه	ومراقبة	EDIT	1	2
28430	AR-130-97035	الاطفال.	الأطفال.	EDIT	0	0
28431	AR-130-97035	تتطور	تتطور	NO_CHANGE	0	3
28432	AR-130-97035	وسائل	وسائل	NO_CHANGE	0	2
28433	AR-130-97035	التواصل	التواصل	NO_CHANGE	0	3
28434	AR-130-97035	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
28435	AR-130-97035	بين	بين	NO_CHANGE	0	0
28436	AR-130-97035	الحين	الحين	NO_CHANGE	0	3
28437	AR-130-97035	و		DELETE	2	1
28438	AR-130-97035	الآخر	والآخر	EDIT	0	1
28439	AR-130-97035	و		DELETE	2	1
28440	AR-130-97035	تظهر	وتظهر	EDIT	0	3
28441	AR-130-97035	منه	منها	EDIT	0	1
28442	AR-130-97035	ايجابيات	إيجابيات	EDIT	1	0
28443	AR-130-97035	جديده	جديدة	EDIT	0	1
28444	AR-130-97035	و		DELETE	2	1
28445	AR-130-97035	سلبيات	وسلبيات	EDIT	0	4
28446	AR-130-97035	جديده	جديدة،	EDIT	0	1
28447	AR-130-97035	وعلى	وعلى	NO_CHANGE	0	1
28448	AR-130-97035	المجتمع	المجتمع	NO_CHANGE	0	2
28449	AR-130-97035	الحذر	الحذر	NO_CHANGE	0	4
28450	AR-130-97035	دائما	دائما	NO_CHANGE	0	1
28451	AR-130-97035	من	من	NO_CHANGE	0	1
